"partida_id","rodata","clube","cartao","atleta","num_camisa","posicao","minuto"
"8083","6","Athletico-PR","Amarelo","Fernandinho","5","Meio-campo","86"
"8083","6","Coritiba","Amarelo","Marcos Vinícius","22","Zagueiro","40"
"8083","6","Coritiba","Amarelo","Marcelino Moreno","10","Meio-campo","21"
"8083","6","Athletico-PR","Amarelo","Vitor Bueno","8","Meio-campo","98"
"8083","6","Athletico-PR","Amarelo","Fernando Augusto Pereira Bueno Júnior","6","Zagueiro","63"
"8083","6","Coritiba","Amarelo","Bruno Gomes","6","Meio-campo","30"
"8085","6","America-MG","Amarelo","Aloísio dos Santos Gonçalves","99","Atacante","68"
"8085","6","America-MG","Amarelo","Ricardo Silva","45","Zagueiro","36"
"8084","6","Goias","Amarelo","Dodô","95","Meio-campo","92"
"8084","6","Goias","Amarelo","Matheus Peixoto","17","Atacante","32"
"8084","6","Goias","Amarelo","Willian","12","Meio-campo","19"
"8084","6","Botafogo-RJ","Amarelo","Fernando Marçal","21","Zagueiro","77"
"8084","6","Goias","Amarelo","Zé Ricardo","5","Meio-campo","95"
"8084","6","Goias","Amarelo","Lucas Halter","3","Zagueiro","70"
"8084","6","Goias","Amarelo","Magno Jose da Silva","2","Zagueiro","25"
"8084","6","Botafogo-RJ","Amarelo","Adryelson","34","Zagueiro","86"
"8084","6","Botafogo-RJ","Amarelo","Luis Segovia","4","Zagueiro","38"
"8086","7","Bahia","Amarelo","Ryan","66","Meio-campo","84"
"8086","7","Goias","Amarelo","Alesson","27","Meio-campo","62"
"8086","7","Goias","Amarelo","Magno Jose da Silva","2","Zagueiro","69"
"8086","7","Goias","Amarelo","Zé Ricardo","5","Meio-campo","36"
"8087","7","Bragantino","Amarelo","Jadsom","5","Meio-campo","95"
"8087","7","Bragantino","Amarelo","Cleiton Schwengber","1","Goleiro","21"
"8087","7","Athletico-PR","Amarelo","Agustín Canobbio","14","Atacante","85"
"8087","7","Bragantino","Amarelo","Eduardo Sasha","19","Atacante","79"
"8087","7","Athletico-PR","Amarelo","Thiago Andrade","19","Atacante","86"
"8087","7","Athletico-PR","Amarelo","Madson","22","Zagueiro","80"
"8088","7","Vasco","Amarelo","Pedro Raul","9","Atacante","84"
"8088","7","Vasco","Amarelo","Figueiredo","15","Atacante","49"
"8088","7","Vasco","Amarelo","Jair Rodrigues Júnior","8","Meio-campo","75"
"8088","7","Vasco","Amarelo","Cauan Barros","88","Meio-campo","35"
"8090","7","America-MG","Amarelo","Márcio Almeida de Oliveira","25","Zagueiro","60"
"8090","7","America-MG","Amarelo","Danilo Avelar","22","Zagueiro","16"
"8090","7","Fortaleza","Amarelo","Brayan Ceballos","3","Zagueiro","23"
"8090","7","America-MG","Amarelo","Lucas Kal","21","Meio-campo","88"
"8090","7","America-MG","Amarelo","Renato Marques","78","Atacante","53"
"8090","7","Fortaleza","Amarelo","Moisés Vieira da Veiga","21","Meio-campo","45"
"8091","7","Botafogo-RJ","Amarelo","Víctor Cuesta","15","Zagueiro","48"
"8091","7","Botafogo-RJ","Amarelo","Tiquinho Soares","9","Atacante","41"
"8091","7","Fluminense","Amarelo","Leanderson da Silva Genésio","99","Atacante","52"
"8091","7","Botafogo-RJ","Amarelo","Carlos Eduardo de Oliveira Alves","33","Meio-campo","93"
"8091","7","Botafogo-RJ","Amarelo","Fernando Marçal","21","Zagueiro","43"
"8091","7","Fluminense","Amarelo","Nino","33","Zagueiro","93"
"8089","7","Atletico-MG","Vermelho","Mauricio Lemos","28","Zagueiro","89"
"8089","7","Coritiba","Amarelo","Robson Fernandes","30","Atacante","46"
"8089","7","Coritiba","Amarelo","Zé Roberto","18","Atacante","28"
"8089","7","Atletico-MG","Amarelo","Renzo Saravia","26","Zagueiro","94"
"8089","7","Atletico-MG","Amarelo","Mauricio Lemos","28","Zagueiro","66"
"8089","7","Atletico-MG","Amarelo","Hyoran","20","Meio-campo","58"
"8089","7","Atletico-MG","Amarelo","Igor Gomes","17","Meio-campo","43"
"8089","7","Coritiba","Vermelho","Zé Roberto","18","Atacante","55"
"8089","7","Coritiba","Amarelo","Natanael","16","Meio-campo","36"
"8089","7","Coritiba","Amarelo","Liziero","31","Meio-campo","18"
"8089","7","Atletico-MG","Amarelo","Eduardo Vargas","11","Atacante","84"
"8089","7","Atletico-MG","Amarelo","Hulk","7","Atacante","65"
"8089","7","Atletico-MG","Amarelo","Patrick","49","Meio-campo","46"
"8092","7","Santos","Amarelo","Douglas Moreira","19","Meio-campo","75"
"8092","7","Palmeiras","Amarelo","Raphael Cavalcante Veiga","23","Meio-campo","15"
"8092","7","Santos","Amarelo","Daniel Ruiz Rivera","7","Atacante","88"
"8092","7","Santos","Amarelo","Ângelo Gabriel","11","Meio-campo","21"
"8093","7","Corinthians","Amarelo","Bruno Méndez","25","Zagueiro","76"
"8093","7","Corinthians","Amarelo","Cássio Ramos","12","Goleiro","78"
"8094","7","Internacional","Amarelo","Gustavo Campanharo","17","Meio-campo","69"
"8094","7","Gremio","Vermelho","Walter Kannemann","4","Zagueiro","52"
"8094","7","Gremio","Amarelo","Walter Kannemann","4","Zagueiro","27"
"8095","7","Cuiaba","Amarelo","Fernando Sobral","88","Meio-campo","98"
"8095","7","Cuiaba","Amarelo","Wellington Alves da Silva","11","Atacante","15"
"8095","7","Cruzeiro","Amarelo","Gilberto Oliveira Souza Junior","21","Atacante","77"
"8095","7","Cuiaba","Amarelo","Denilson","27","Meio-campo","83"
"8096","8","Athletico-PR","Amarelo","Vitor Bueno","8","Meio-campo","55"
"8096","8","Gremio","Amarelo","André Henrique","77","Atacante","96"
"8096","8","Gremio","Amarelo","Adriel","31","Goleiro","55"
"8096","8","Athletico-PR","Amarelo","Thiago Heleno","44","Zagueiro","76"
"8096","8","Gremio","Amarelo","Gustavo Martins","53","Zagueiro","98"
"8096","8","Gremio","Amarelo","Reinaldo Manoel da Silva","22","Meio-campo","56"
"8097","8","Fortaleza","Amarelo","João Ricardo Riedi","1","Goleiro","91"
"8097","8","Vasco","Amarelo","Manuel Capasso","22","Zagueiro","5"
"8097","8","Fortaleza","Amarelo","Yago Pikachu","22","Meio-campo","98"
"8097","8","Fortaleza","Amarelo","Hércules","35","Meio-campo","42"
"8098","8","Cruzeiro","Amarelo","William de Asevedo Furtado","12","Zagueiro","62"
"8098","8","Cruzeiro","Amarelo","Rafael Cabral Barbosa","1","Goleiro","50"
"8098","8","Flamengo","Amarelo","Gerson Santos da Silva","20","Meio-campo","66"
"8098","8","Flamengo","Amarelo","Thiago Maia","8","Meio-campo","52"
"8098","8","Cruzeiro","Amarelo","Igor Formiga","33","Zagueiro","52"
"8098","8","Cruzeiro","Amarelo","Wesley Ribeiro Silva","11","Atacante","31"
"8098","8","Flamengo","Amarelo","Ayrton Lucas Dantas de Medeiros","6","Zagueiro","94"
"8098","8","Flamengo","Amarelo","Gabriel Barbosa","10","Atacante","56"
"8098","8","Cruzeiro","Amarelo","Matheus Jussa","18","Zagueiro","82"
"8099","8","Cuiaba","Amarelo","Patric","94","Zagueiro","86"
"8099","8","Cuiaba","Amarelo","Raniele","14","Meio-campo","58"
"8099","8","Coritiba","Amarelo","Matheus Bianqui","17","Meio-campo","83"
"8099","8","Coritiba","Amarelo","Gabriel Vasconcellos Ferreira","1","Goleiro","69"
"8099","8","Cuiaba","Amarelo","Alan Empereur","33","Zagueiro","71"
"8099","8","Coritiba","Amarelo","Benjamín Kuscevic","13","Zagueiro","95"
"8099","8","Coritiba","Amarelo","Bruno Viana","5","Zagueiro","72"
"8099","8","Coritiba","Amarelo","Wesley Pombo","57","Atacante","66"
"8100","8","Sao Paulo","Amarelo","Alan Franco","28","Zagueiro","78"
"8100","8","Goias","Amarelo","Fellipe Bastos","8","Meio-campo","97"
"8100","8","Goias","Amarelo","Lucas Halter","3","Zagueiro","49"
"8100","8","Sao Paulo","Amarelo","Wellington Rato","27","Meio-campo","50"
"8100","8","Goias","Amarelo","Bruno Santos","13","Zagueiro","95"
"8100","8","Goias","Amarelo","Diego","20","Meio-campo","24"
"8102","8","Internacional","Amarelo","Gustavo Campanharo","17","Meio-campo","97"
"8102","8","Bahia","Amarelo","Everaldo Stum","9","Atacante","63"
"8102","8","Bahia","Amarelo","Ryan","66","Zagueiro","68"
"8101","8","Corinthians","Amarelo","Cássio Ramos","12","Goleiro","95"
"8101","8","Corinthians","Amarelo","Matheus Bidu","21","Zagueiro","52"
"8101","8","Fluminense","Amarelo","Samuel Xavier","2","Zagueiro","52"
"8101","8","Corinthians","Amarelo","Fausto Vera","5","Meio-campo","82"
"8101","8","Corinthians","Amarelo","Carlos Gilberto do Nascimento Silva","4","Zagueiro","14"
"8101","8","Fluminense","Amarelo","Felipe Melo","30","Zagueiro","42"
"8104","8","Bragantino","Amarelo","Hélio Junio Nunes de Castro","11","Atacante","14"
"8104","8","Bragantino","Amarelo","Matheus Fernandes","35","Meio-campo","57"
"8104","8","Santos","Amarelo","Deivid Washington","36","Atacante","72"
"8103","8","Atletico-MG","Amarelo","Cristian Pavón","9","Meio-campo","40"
"8103","8","Palmeiras","Amarelo","Vanderlan","6","Zagueiro","96"
"8103","8","Palmeiras","Amarelo","Gabriel Menino","25","Meio-campo","15"
"8103","8","Atletico-MG","Amarelo","Matías Zaracho","15","Meio-campo","44"
"8103","8","Atletico-MG","Amarelo","Nathanael Ananias da Silva","40","Zagueiro","24"
"8103","8","Palmeiras","Amarelo","Raphael Cavalcante Veiga","23","Meio-campo","47"
"8105","8","Botafogo-RJ","Amarelo","Fernando Marçal","21","Zagueiro","44"
"8105","8","America-MG","Amarelo","Márcio Almeida de Oliveira","25","Zagueiro","72"
"8105","8","America-MG","Amarelo","Renato Marques","78","Atacante","46"
"8105","8","Botafogo-RJ","Amarelo","Víctor Cuesta","15","Zagueiro","37"
"8105","8","America-MG","Amarelo","Iago Maidana","3","Zagueiro","51"
"8106","9","Fortaleza","Amarelo","Vinicius Zanocelo","25","Meio-campo","81"
"8106","9","Bahia","Amarelo","Neuciano Gusmão","40","Meio-campo","56"
"8106","9","Fortaleza","Amarelo","Cristian Chagas Tarouco","4","Zagueiro","97"
"8106","9","Bahia","Amarelo","Everaldo Stum","9","Atacante","65"
"8106","9","Bahia","Amarelo","Nicolás Acevedo","26","Meio-campo","54"
"8107","9","Athletico-PR","Amarelo","David Terans","10","Meio-campo","79"
"8107","9","Athletico-PR","Amarelo","Alex Paulo Menezes Santana","80","Meio-campo","37"
"8107","9","Botafogo-RJ","Amarelo","Kayque","62","Meio-campo","95"
"8107","9","Athletico-PR","Amarelo","Pedro Henrique Ribeiro Gonçalves","34","Zagueiro","76"
"8107","9","Botafogo-RJ","Amarelo","Rafael Pereira da Silva","2","Zagueiro","97"
"8108","9","Cruzeiro","Amarelo","Neris","27","Zagueiro","85"
"8108","9","Cruzeiro","Amarelo","Wallisson Luiz","5","Meio-campo","46"
"8108","9","Cruzeiro","Amarelo","Matheus Jussa","18","Meio-campo","26"
"8108","9","Atletico-MG","Amarelo","Hulk","7","Atacante","91"
"8108","9","Atletico-MG","Amarelo","Hyoran","20","Meio-campo","71"
"8108","9","Cruzeiro","Amarelo","Luciano Castán","4","Zagueiro","96"
"8108","9","Cruzeiro","Amarelo","Neto","8","Meio-campo","54"
"8108","9","Cruzeiro","Amarelo","Gabriel José Ferreira Mesquita","91","Goleiro","32"
"8108","9","Atletico-MG","Amarelo","Renzo Saravia","26","Zagueiro","98"
"8108","9","Atletico-MG","Amarelo","Éverson Felipe Marques Pires","22","Goleiro","75"
"8108","9","Atletico-MG","Amarelo","Otávio Henrique Passos Santos","5","Meio-campo","34"
"8109","9","America-MG","Amarelo","Juninho","8","Meio-campo","84"
"8110","9","Santos","Amarelo","Joaquim Henrique","28","Zagueiro","43"
"8110","9","Internacional","Amarelo","Jean Dias","38","Atacante","73"
"8110","9","Internacional","Amarelo","Johnny Cardoso","30","Meio-campo","10"
"8110","9","Santos","Amarelo","Rodrigo Fernández","14","Meio-campo","64"
"8110","9","Internacional","Amarelo","Nicolás Hernández","22","Zagueiro","84"
"8110","9","Internacional","Amarelo","Alan Patrick","10","Meio-campo","49"
"8111","9","Fluminense","Amarelo","Felipe Melo","30","Zagueiro","51"
"8111","9","Fluminense","Amarelo","Paulo Henrique Ganso","10","Meio-campo","6"
"8111","9","Bragantino","Amarelo","Matheus Fernandes","35","Meio-campo","25"
"8111","9","Fluminense","Amarelo","Samuel Xavier","2","Zagueiro","73"
"8111","9","Fluminense","Amarelo","Lima","45","Meio-campo","36"
"8111","9","Fluminense","Amarelo","Nino","33","Zagueiro","4"
"8111","9","Bragantino","Amarelo","Luan Patrick","30","Zagueiro","8"
"8112","9","Gremio","Amarelo","Mila","45","Meio-campo","88"
"8112","9","Sao Paulo","Amarelo","Alan Franco","28","Zagueiro","29"
"8112","9","Gremio","Amarelo","Reinaldo Manoel da Silva","22","Meio-campo","82"
"8113","9","Goias","Amarelo","Guilherme","60","Meio-campo","82"
"8113","9","Cuiaba","Amarelo","Matheus Alexandre Anastácio de Souza","2","Zagueiro","46"
"8113","9","Goias","Amarelo","Magno Jose da Silva","2","Zagueiro","94"
"8113","9","Cuiaba","Amarelo","Marllon Borges","4","Zagueiro","67"
"8113","9","Cuiaba","Amarelo","Raniele","14","Meio-campo","18"
"8114","9","Palmeiras","Amarelo","Jhonatan dos Santos Rosa","40","Meio-campo","96"
"8114","9","Palmeiras","Amarelo","Gustavo Gómez","15","Zagueiro","91"
"8114","9","Coritiba","Amarelo","Júnior Urso","23","Meio-campo","96"
"8114","9","Coritiba","Amarelo","Andrey","7","Meio-campo","95"
"8114","9","Coritiba","Amarelo","Bruno Viana","5","Zagueiro","37"
"8114","9","Palmeiras","Amarelo","Luan Garcia Teixeira","13","Zagueiro","91"
"8114","9","Palmeiras","Amarelo","José Rafael Vivian","8","Meio-campo","51"
"8114","9","Coritiba","Amarelo","Henrique Adriano Buss","3","Zagueiro","96"
"8114","9","Coritiba","Amarelo","Benjamín Kuscevic","13","Zagueiro","56"
"8115","9","Vasco","Amarelo","Alex Teixeira","7","Atacante","45"
"8115","9","Vasco","Amarelo","Manuel Capasso","22","Zagueiro","67"
"8116","10","Santos","Vermelho","Guilherme Camacho","29","Meio-campo","92"
"8116","10","Coritiba","Amarelo","Robson Fernandes","30","Atacante","70"
"8116","10","Santos","Amarelo","Guilherme Camacho","29","Meio-campo","89"
"8116","10","Coritiba","Amarelo","Victor Luis","26","Zagueiro","97"
"8116","10","Coritiba","Amarelo","Thiago Dombroski","55","Zagueiro","60"
"8119","10","Atletico-MG","Amarelo","Mariano","25","Zagueiro","80"
"8119","10","Bragantino","Amarelo","Cleiton Schwengber","1","Goleiro","88"
"8119","10","Bragantino","Amarelo","Lucas Evangelista","8","Meio-campo","28"
"8119","10","Atletico-MG","Amarelo","Mauricio Lemos","28","Zagueiro","80"
"8119","10","Bragantino","Amarelo","Léo Realpe","2","Zagueiro","39"
"8117","10","Bahia","Amarelo","Kanu","4","Zagueiro","68"
"8117","10","Bahia","Amarelo","Julio Cesar de Rezende Miranda","5","Meio-campo","27"
"8117","10","Cruzeiro","Amarelo","Wallisson Luiz","5","Meio-campo","64"
"8117","10","Bahia","Amarelo","Danilo Fernandes","1","Goleiro","97"
"8117","10","Bahia","Amarelo","Ryan","66","Meio-campo","51"
"8117","10","Bahia","Amarelo","Kayky","37","Meio-campo","19"
"8118","10","Corinthians","Amarelo","Ruan Oliveira","33","Meio-campo","82"
"8118","10","Cuiaba","Amarelo","Denilson","27","Meio-campo","39"
"8118","10","Corinthians","Amarelo","Maycon de Andrade Barberan","7","Meio-campo","82"
"8118","10","Cuiaba","Amarelo","Fernando Sobral","88","Meio-campo","94"
"8118","10","Cuiaba","Amarelo","Deyverson","16","Atacante","38"
"8120","10","Botafogo-RJ","Amarelo","Carlos Eduardo de Oliveira Alves","33","Meio-campo","45"
"8120","10","Fortaleza","Amarelo","José Welison","17","Meio-campo","80"
"8120","10","Fortaleza","Amarelo","Thiago Galhardo","91","Atacante","3"
"8120","10","Botafogo-RJ","Amarelo","Tiquinho Soares","9","Atacante","79"
"8120","10","Botafogo-RJ","Amarelo","Rafael Pereira da Silva","2","Zagueiro","37"
"8120","10","Fortaleza","Amarelo","Caio Alexandre","8","Meio-campo","13"
"8121","10","America-MG","Amarelo","Márcio Almeida de Oliveira","25","Zagueiro","44"
"8121","10","Athletico-PR","Amarelo","Erick Luis Conrado Carvalho","26","Meio-campo","84"
"8121","10","Athletico-PR","Amarelo","Vitor Roque","9","Atacante","52"
"8121","10","America-MG","Amarelo","Aloísio dos Santos Gonçalves","99","Atacante","52"
"8121","10","Athletico-PR","Amarelo","Bento Matheus Krepski","1","Goleiro","92"
"8121","10","Athletico-PR","Amarelo","Agustín Canobbio","14","Meio-campo","75"
"8122","10","Sao Paulo","Amarelo","Rodriguinho","18","Meio-campo","90"
"8122","10","Palmeiras","Amarelo","Artur Victor Guimarães","14","Meio-campo","89"
"8122","10","Sao Paulo","Vermelho","Pablo Maia","29","Meio-campo","94"
"8122","10","Sao Paulo","Amarelo","Pablo Maia","29","Meio-campo","93"
"8122","10","Sao Paulo","Amarelo","David Corrêa da Fonseca","22","Atacante","89"
"8123","10","Internacional","Amarelo","Matheus Dias","41","Meio-campo","75"
"8123","10","Vasco","Amarelo","Jair Rodrigues Júnior","8","Meio-campo","47"
"8123","10","Internacional","Amarelo","Rodrigo Moledo","4","Zagueiro","96"
"8123","10","Vasco","Amarelo","Robson Bambu","30","Zagueiro","62"
"8123","10","Vasco","Amarelo","Lucas Piton","6","Zagueiro","15"
"8124","10","Gremio","Amarelo","Bruno Uvini","15","Zagueiro","87"
"8124","10","Gremio","Amarelo","Walter Kannemann","4","Zagueiro","55"
"8124","10","Gremio","Amarelo","Luis Alberto Suárez","9","Atacante","81"
"8125","10","Goias","Amarelo","Willian","12","Meio-campo","32"
"8125","10","Fluminense","Amarelo","David Braz","44","Zagueiro","69"
"8125","10","Fluminense","Amarelo","Germán Cano","14","Atacante","18"
"8125","10","Goias","Amarelo","Guilherme","60","Meio-campo","53"
"8125","10","Goias","Amarelo","Zé Ricardo","5","Meio-campo","17"
"8125","10","Fluminense","Amarelo","Fábio Deivson Lopes Maciel","1","Goleiro","58"
"8126","11","Cruzeiro","Amarelo","Wallisson Luiz","5","Meio-campo","83"
"8126","11","Cruzeiro","Amarelo","Luciano Castán","4","Zagueiro","14"
"8126","11","Fortaleza","Amarelo","Emanuel Brítez","19","Zagueiro","73"
"8126","11","Fortaleza","Amarelo","José Welison","17","Meio-campo","45"
"8126","11","Cruzeiro","Amarelo","Marlon Rodrigues Xavier","3","Zagueiro","95"
"8126","11","Cruzeiro","Amarelo","Machado","23","Meio-campo","44"
"8126","11","Fortaleza","Amarelo","Caio Alexandre","8","Meio-campo","96"
"8126","11","Fortaleza","Amarelo","Guilherme","29","Atacante","47"
"8127","11","Sao Paulo","Amarelo","Gabriel Neves","20","Meio-campo","85"
"8127","11","Athletico-PR","Amarelo","Thiago Heleno","44","Zagueiro","57"
"8127","11","Sao Paulo","Amarelo","Caio Paulista","38","Zagueiro","92"
"8127","11","Sao Paulo","Amarelo","Jonathan Calleri","9","Atacante","59"
"8127","11","Athletico-PR","Amarelo","Alex Paulo Menezes Santana","80","Meio-campo","44"
"8128","11","Santos","Amarelo","Douglas Moreira","19","Meio-campo","70"
"8128","11","Corinthians","Amarelo","Guilherme Biro","26","Meio-campo","48"
"8128","11","Corinthians","Amarelo","Matheus Bidu","21","Zagueiro","25"
"8128","11","Santos","Amarelo","Rodrigo Fernández","14","Meio-campo","51"
"8128","11","Corinthians","Amarelo","Fagner","23","Zagueiro","30"
"8128","11","Corinthians","Amarelo","Yuri Alberto","9","Atacante","20"
"8129","11","Fluminense","Amarelo","John Kennedy","9","Atacante","98"
"8129","11","Atletico-MG","Amarelo","Guilherme Arana","13","Zagueiro","95"
"8129","11","Atletico-MG","Amarelo","Rodrigo Battaglia","21","Meio-campo","89"
"8129","11","Fluminense","Amarelo","André","7","Meio-campo","95"
"8129","11","Atletico-MG","Amarelo","Hulk","7","Atacante","90"
"8129","11","Atletico-MG","Amarelo","Hyoran","20","Meio-campo","32"
"8130","11","Bahia","Amarelo","Ademir","7","Atacante","44"
"8130","11","Palmeiras","Amarelo","Breno Lopes","19","Atacante","87"
"8130","11","Palmeiras","Amarelo","Endrick","9","Atacante","9"
"8130","11","Bahia","Amarelo","Everaldo Stum","9","Atacante","97"
"8130","11","Bahia","Amarelo","Kayky","37","Meio-campo","75"
"8130","11","Bahia","Amarelo","Vinicius Mingotti","21","Atacante","14"
"8130","11","Palmeiras","Amarelo","Gabriel Menino","25","Meio-campo","74"
"8131","11","America-MG","Vermelho","Éder","33","Zagueiro","35"
"8131","11","America-MG","Amarelo","Éder","33","Zagueiro","9"
"8131","11","America-MG","Amarelo","Mateus Henrique","36","Meio-campo","82"
"8133","11","Cuiaba","Amarelo","Matheus Alexandre Anastácio de Souza","2","Zagueiro","81"
"8133","11","Botafogo-RJ","Amarelo","João Victor Santos Sá","7","Atacante","41"
"8133","11","Cuiaba","Amarelo","Filipe Augusto Carvalho Souza","5","Meio-campo","93"
"8133","11","Botafogo-RJ","Amarelo","Hugo","16","Zagueiro","68"
"8134","11","Vasco","Amarelo","Mateus Carvalho","85","Meio-campo","42"
"8134","11","Goias","Amarelo","Everton Morelli","40","Meio-campo","62"
"8134","11","Vasco","Amarelo","Andrey Santos","18","Meio-campo","77"
"8134","11","Goias","Amarelo","Apodi","22","Atacante","87"
"8134","11","Goias","Amarelo","Willian","12","Meio-campo","23"
"8132","11","Coritiba","Amarelo","Thiago Dombroski","55","Zagueiro","58"
"8132","11","Internacional","Amarelo","Gustavo Campanharo","17","Meio-campo","35"
"8132","11","Internacional","Amarelo","Renê Rodrigues Martins","6","Zagueiro","15"
"8132","11","Coritiba","Amarelo","Robson Fernandes","30","Meio-campo","64"
"8132","11","Internacional","Amarelo","John Victor Maciel Furtado","31","Goleiro","81"
"8132","11","Internacional","Amarelo","Gabriel Mercado","25","Zagueiro","19"
"8136","12","Athletico-PR","Amarelo","Madson","22","Zagueiro","89"
"8136","12","Athletico-PR","Amarelo","Léo Linck","23","Goleiro","52"
"8136","12","Athletico-PR","Amarelo","Fernandinho","5","Meio-campo","32"
"8136","12","Corinthians","Amarelo","Carlos Gilberto do Nascimento Silva","4","Zagueiro","34"
"8136","12","Athletico-PR","Amarelo","Vitor Roque","9","Atacante","74"
"8136","12","Athletico-PR","Amarelo","Bento Matheus Krepski","1","Goleiro","49"
"8136","12","Corinthians","Amarelo","Fábio Santos","6","Zagueiro","92"
"8137","12","Fluminense","Vermelho","Nino","33","Zagueiro","37"
"8137","12","Fluminense","Amarelo","Samuel Xavier","2","Zagueiro","51"
"8138","12","Atletico-MG","Vermelho","Renzo Saravia","26","Zagueiro","89"
"8138","12","Fortaleza","Amarelo","Cristian Chagas Tarouco","4","Zagueiro","50"
"8138","12","Atletico-MG","Amarelo","Bruno Fuchs","3","Zagueiro","61"
"8139","12","Cruzeiro","Amarelo","Henrique Dourado","99","Atacante","93"
"8139","12","Sao Paulo","Amarelo","Rodriguinho","18","Meio-campo","81"
"8139","12","Sao Paulo","Amarelo","David Corrêa da Fonseca","22","Atacante","88"
"8139","12","Sao Paulo","Amarelo","Rodrigo Nestor","11","Meio-campo","74"
"8140","12","Botafogo-RJ","Amarelo","Matheus Nascimento","90","Atacante","95"
"8140","12","Botafogo-RJ","Amarelo","Danilo Neves","6","Meio-campo","31"
"8140","12","Botafogo-RJ","Amarelo","Danilo Barbosa da Silva","5","Meio-campo","61"
"8141","12","Gremio","Amarelo","Felipe Carballo","8","Meio-campo","21"
"8141","12","Coritiba","Amarelo","Alef Manga","11","Atacante","42"
"8141","12","Coritiba","Amarelo","Natanael","16","Meio-campo","33"
"8141","12","Coritiba","Vermelho","Bruno Gomes","6","Meio-campo","93"
"8141","12","Gremio","Amarelo","Reinaldo Manoel da Silva","22","Zagueiro","70"
"8141","12","Coritiba","Amarelo","Benjamín Kuscevic","13","Zagueiro","73"
"8141","12","Coritiba","Amarelo","Andrey","7","Meio-campo","36"
"8144","12","Bragantino","Amarelo","Jadsom","5","Meio-campo","49"
"8144","12","Goias","Amarelo","Magno Jose da Silva","2","Zagueiro","36"
"8144","12","Bragantino","Amarelo","Vitor Hugo Naum dos Santos","28","Meio-campo","51"
"8144","12","Goias","Amarelo","Bruno Melo","19","Zagueiro","64"
"8142","12","America-MG","Amarelo","Mateus Pasinato","14","Goleiro","78"
"8142","12","America-MG","Amarelo","Danilo Avelar","22","Zagueiro","92"
"8142","12","Internacional","Amarelo","Nicolás Hernández","22","Zagueiro","15"
"8143","12","Santos","Amarelo","Luan Dias","97","Meio-campo","95"
"8143","12","Flamengo","Amarelo","Erick Pulgar","5","Meio-campo","52"
"8143","12","Santos","Amarelo","Lucas Pires Silva","44","Zagueiro","39"
"8145","12","Vasco","Amarelo","Eguinaldo","21","Atacante","95"
"8145","12","Vasco","Amarelo","Luca Orellano","14","Atacante","77"
"8145","12","Vasco","Amarelo","Rayan","77","Atacante","38"
"8145","12","Cuiaba","Amarelo","Denilson","27","Meio-campo","88"
"8145","12","Vasco","Amarelo","Zé Gabriel","23","Zagueiro","97"
"8145","12","Vasco","Amarelo","Jair Rodrigues Júnior","8","Meio-campo","94"
"8145","12","Vasco","Amarelo","Gabriel Pec","11","Atacante","67"
"8145","12","Cuiaba","Amarelo","Alan Empereur","33","Zagueiro","90"
"8145","12","Cuiaba","Amarelo","Fernando Sobral","88","Meio-campo","57"
"8146","13","Fluminense","Vermelho","Jhon Arias","21","Meio-campo","99"
"8146","13","Sao Paulo","Amarelo","Patryck","36","Zagueiro","98"
"8146","13","Fluminense","Amarelo","Jhon Arias","21","Meio-campo","86"
"8146","13","Sao Paulo","Amarelo","Gabriel Neves","20","Meio-campo","55"
"8146","13","Fluminense","Amarelo","Felipe Melo","30","Zagueiro","11"
"8147","13","Flamengo","Amarelo","Bruno Henrique","27","Atacante","57"
"8147","13","Flamengo","Amarelo","Erick Pulgar","5","Meio-campo","44"
"8148","13","Bahia","Amarelo","Neuciano Gusmão","40","Zagueiro","91"
"8148","13","Bahia","Amarelo","Nicolás Acevedo","26","Meio-campo","37"
"8148","13","Gremio","Amarelo","João Pedro Maturano dos Santos","18","Zagueiro","32"
"8148","13","Bahia","Amarelo","Thaciano","16","Meio-campo","69"
"8148","13","Gremio","Amarelo","Walter Kannemann","4","Zagueiro","67"
"8149","13","Internacional","Amarelo","Fabricio Bustos","16","Zagueiro","79"
"8149","13","Internacional","Amarelo","Gabriel Mercado","25","Zagueiro","48"
"8149","13","Internacional","Amarelo","Renê Rodrigues Martins","6","Zagueiro","38"
"8149","13","Cruzeiro","Amarelo","Marlon Rodrigues Xavier","3","Zagueiro","52"
"8149","13","Cruzeiro","Vermelho","Oliveira","6","Zagueiro","69"
"8149","13","Internacional","Amarelo","Vitão","44","Zagueiro","83"
"8149","13","Internacional","Amarelo","Alan Patrick","10","Meio-campo","53"
"8149","13","Internacional","Amarelo","Johnny Cardoso","30","Meio-campo","44"
"8149","13","Cruzeiro","Amarelo","Bruno Rodrigues","9","Atacante","69"
"8149","13","Cruzeiro","Amarelo","Oliveira","6","Zagueiro","25"
"8150","13","Corinthians","Amarelo","Wesley Gassova","36","Meio-campo","85"
"8150","13","Corinthians","Amarelo","Fagner","23","Zagueiro","35"
"8150","13","Bragantino","Amarelo","Marcos Vinicios","27","Atacante","85"
"8150","13","Corinthians","Amarelo","Gabriel Moscardo","44","Meio-campo","60"
"8150","13","Bragantino","Amarelo","Eduardo Santos","26","Zagueiro","89"
"8151","13","Botafogo-RJ","Amarelo","Adryelson","34","Zagueiro","41"
